chr	start	end	gene	score	strand	line1_count
chr7	140922929	140926929	BRAF	0	-	0
chr7	143286214	143290214	CASP2	0	+	0
chr7	144834395	144838395	TPK1	0	-	0
chr7	146114001	146118001	CNTNAP2	0	+	0
chr7	148882321	148886321	EZH2	0	-	0
chr7	150976321	150980321	KCNH2	0	-	0
chr7	150989016	150993016	NOS3	0	+	0
chr7	151055897	151059897	CDK5	0	-	0
chr7	151875214	151879214	PRKAG2	0	-	0
chr7	152434644	152438644	KMT2C	0	-	0
chr7	155810463	155814463	SHH	0	-	0
chr8	1753777	1757777	CLN8	0	+	0
chr8	6404591	6408591	MCPH1	0	+	2
chr8	11484893	11488893	BLK	0	+	4
chr8	11674958	11678958	GATA4	0	+	0
chr8	11793572	11797572	FDFT1	0	+	0
chr8	18082998	18086998	ASAH1	0	-	0
chr8	20195380	20199380	ATP6V1B2	0	+	2
chr8	22040397	22044397	FGF17	0	+	0
chr8	22985416	22989416	RHOBTB2	0	+	0
chr8	27477883	27481883	CHRNA2	0	-	1
chr8	28598468	28602468	EXTL3	0	+	0
chr8	30656236	30660236	GTF2E2	0	-	0
chr8	37734600	37738600	ERLIN2	0	+	1
chr8	37760594	37764594	PLPBP	0	+	0
chr8	38148992	38152992	STAR	0	-	0
chr8	38466834	38470834	FGFR1	0	-	0
chr8	41894741	41898741	ANK1	0	-	0
chr8	42049994	42053994	KAT6A	0	-	0
chr8	42539926	42543926	SLC20A2	0	-	0
chr8	43091497	43095497	POMK	0	+	4
chr8	43138463	43142463	HGSNAT	0	+	2
chr8	47958178	47962178	PRKDC	0	-	0
chr8	56072510	56076510	RPS20	0	-	0
chr8	60279400	60283400	CA8	0	-	0
chr8	60676739	60680739	CHD7	0	+	0
chr8	66176464	66180464	CRH	0	-	0
chr8	67060416	67064416	CSPP1	0	+	0
chr8	67341781	67345781	ARFGEF1	0	-	0
chr8	67744378	67748378	CPA6	0	-	0
chr8	73970436	73974436	TMEM70	0	+	0
chr8	76999044	77003044	PEX2	0	-	0
chr8	91068195	91072195	OTUD6B	0	+	1
chr8	93752843	93756843	TMEM67	0	+	0
chr8	93855806	93859806	PDP1	0	+	2
chr8	94811310	94815310	INTS8	0	+	1
chr8	94893532	94897532	NDUFAF6	0	+	0
chr8	95267201	95271201	CFAP418	0	-	0
chr8	96158806	96162806	GDF6	0	-	0
chr8	99011265	99015265	VPS13B	0	+	1
chr8	102236961	102240961	RRM2B	0	-	0
chr8	102410759	102414759	UBR5	0	-	0
chr8	104465055	104469055	DPYS	0	-	0
chr8	104588732	104592732	ZFPM2	0	+	0
chr8	106268143	106272143	OXR1	0	+	0
chr8	116872776	116876776	RAD21	0	-	1
chr8	118620112	118624112	SAMD12	0	-	0
chr8	118949885	118953885	TNFRSF11B	0	-	1
chr8	132479095	132483095	KCNQ3	0	-	1
chr8	140456579	140460579	TRAPPC9	0	-	0
chr8	140633633	140637633	AGO2	0	-	1
chr8	142679968	142683968	JRK	0	-	0
chr8	143828709	143832709	PUF60	0	-	3
chr8	144061965	144065965	OPLAH	0	-	0
chr8	144080336	144084336	GPAA1	0	+	0
chr8	144473849	144477849	FOXH1	0	-	0
chr8	144515845	144519845	RECQL4	0	-	0
chr9	1978289	1982289	SMARCA2	0	+	0
chr9	2619181	2623181	VLDLR	0	+	0
chr9	4982389	4986389	JAK2	0	+	0
chr9	5448502	5452502	CD274	0	+	1
chr9	6643729	6647729	GLDC	0	-	0
chr9	13277692	13281692	MPDZ	0	-	0
chr9	14396983	14400983	NFIB	0	-	0
chr9	22007305	22011305	CDKN2B	0	-	0
chr9	26945038	26949038	IFT74	0	+	0
chr9	26945242	26949242	PLAA	0	-	0
chr9	32550586	32554586	TOPORS	0	-	0
chr9	33023130	33027130	APTX	0	-	0
chr9	34177004	34181004	UBAP1	0	+	0
chr9	34374898	34378898	MYORG	0	-	0
chr9	34636132	34640132	GALT	0	+	0
chr9	34650161	34654161	IL11RA	0	+	0
chr9	35070668	35074668	VCP	0	-	0
chr9	35094619	35098619	PIGO	0	-	0
chr9	35488110	35492110	RUSC2	0	+	0
chr9	35688056	35692056	TPM2	0	-	0
chr9	36275042	36279042	GNE	0	-	0
chr9	37830117	37834117	EXOSC3	0	-	2
chr9	70256977	70260977	SMC5	0	+	0
chr9	71444977	71448977	TRPM3	0	-	0
chr9	74495334	74499334	RORB	0	+	0
chr9	74886094	74890094	TRPM6	0	-	0
chr9	77175444	77179444	VPS13A	0	+	1
chr9	78029811	78033811	GNAQ	0	-	0
chr9	78295124	78299124	PSAT1	0	+	0
chr9	83978631	83982631	HNRNPK	0	-	0
chr9	84666374	84670374	NTRK2	0	+	1
chr9	85740029	85744029	AGTPBP1	0	-	0
chr9	86281102	86285102	ISCA1	0	-	2
chr9	86945506	86949506	GAS1	0	-	0
chr9	91359918	91363918	AUH	0	-	0
chr9	92291854	92295854	IARS1	0	-	2
chr9	94591824	94595824	FBP2	0	-	0
chr9	94638249	94642249	FBP1	0	-	0
chr9	95515057	95519057	PTCH1	0	-	0
chr9	97695340	97699340	XPA	0	-	2
chr9	98054731	98058731	NANS	0	+	0
chr9	98706935	98710935	GABBR2	0	-	0
chr9	99219942	99223942	ALG2	0	-	2
chr9	101447664	101451664	ALDOB	0	-	1
chr9	105242621	105246621	SLC44A1	0	+	0
chr9	105556121	105560121	FKTN	0	+	2
chr9	108932328	108936328	ELP1	0	-	0
chr9	109165249	109169249	FRRS1L	0	-	0
chr9	113219543	113223543	SLC31A1	0	+	0
chr9	116685304	116689304	TRIM32	0	+	0
chr9	117702174	117706174	TLR4	0	+	1
chr9	122157779	122161779	NDUFA8	0	-	0
chr9	123354169	123358169	CRB2	0	+	0
chr9	126611927	126615927	LMX1B	0	+	0
chr9	127577369	127581369	STXBP1	0	+	1
chr9	127852773	127856773	ENG	0	-	0
chr9	127935854	127939854	DPM2	0	-	0
chr9	128189654	128193654	DNM1	0	+	0
chr9	128274026	128278026	GOLGA2	0	-	0
chr9	128320543	128324543	COQ4	0	+	0
chr9	128502654	128506654	GLE1	0	+	5
chr9	128550557	128554557	SPTAN1	0	+	0
chr9	128681423	128685423	SET	0	+	1
chr9	128827794	128831794	SPOUT1	0	-	0
chr9	128945603	128949603	DOLK	0	-	0
chr9	130442960	130446960	ASS1	0	+	0
chr9	131007173	131011173	LAMC3	0	+	1
chr9	131123572	131127572	NUP214	0	+	0
chr9	131500788	131504788	POMT1	0	+	0
chr9	132077867	132081867	MED27	0	-	4
chr9	132160057	132164057	NTNG2	0	+	0
chr9	132944874	132948874	TSC1	0	-	0
chr9	133354676	133358676	SURF1	0	-	0
chr9	133526612	133530612	MYMK	0	-	0
chr9	133530163	133534163	ADAMTSL2	0	+	0
chr9	133634362	133638362	DBH	0	+	0
chr9	133737955	133741955	SARDH	0	-	2
chr9	135700184	135704184	KCNT1	0	+	0
chr9	135905546	135909546	CAMSAP1	0	-	2
chr9	136437845	136441845	INPP5E	0	-	0
chr9	136544048	136548048	NOTCH1	0	-	0
chr9	137026915	137030915	ABCA2	0	-	0
chr9	137084856	137088856	MAN1B1	0	+	0
chr9	137136345	137140345	GRIN1	0	+	0
chr9	137239286	137243286	TUBB4B	0	+	0
chr9	137616991	137620991	EHMT1	0	+	0
chr9	137875781	137879781	CACNA1B	0	+	0
chrM	1306	5306	MT-ND1	0	+	0
chrM	2469	6469	MT-ND2	0	+	0
chrM	3903	7903	MT-CO1	0	+	0
chrM	5585	9585	MT-CO2	0	+	0
chrM	6365	10365	MT-ATP8	0	+	0
chrM	6526	10526	MT-ATP6	0	+	0
chrM	7206	11206	MT-CO3	0	+	0
chrM	8058	12058	MT-ND3	0	+	0
chrM	8759	12759	MT-ND4	0	+	0
chrM	10336	14336	MT-ND5	0	+	0
chrM	12673	16673	MT-ND6	0	-	0
chrM	12746	16746	MT-CYB	0	+	0
chrX	2500805	2504805	DHRSX	0	-	0
chrX	6226867	6230867	NLGN4X	0	-	0
chrX	7145236	7149236	STS	0	+	0
chrX	8730137	8734137	ANOS1	0	-	0
chrX	10154974	10158974	CLCN4	0	+	1
chrX	11109300	11113300	HCCS	0	+	0
chrX	11756158	11760158	MSL3	0	+	0
chrX	11820422	11824422	FRMPD4	0	+	0
chrX	12865071	12869071	TLR7	0	+	1
chrX	13732742	13736742	OFD1	0	+	1
chrX	14527297	14531297	GLRA2	0	+	0
chrX	15333554	15337554	PIGA	0	-	0
chrX	15673012	15677012	CLTRN	0	-	0
chrX	15788155	15792155	ZRSR2	0	+	0
chrX	15852931	15856931	AP1S2	0	-	0
chrX	18423582	18427582	CDKL5	0	+	0
chrX	19341892	19345892	PDHA1	0	+	1
chrX	20265519	20269519	RPS6KA3	0	-	0
chrX	21370800	21374800	CNKSR2	0	+	0
chrX	21837616	21841616	MBTPS2	0	+	1
chrX	21938708	21942708	SMS	0	+	0
chrX	23781172	23785172	SAT1	0	+	2
chrX	24025186	24029186	KLHL15	0	-	0
chrX	24052945	24056945	EIF2S3	0	+	1
chrX	24147172	24151172	ZFX	0	+	0
chrX	24691872	24695872	POLA1	0	+	1
chrX	25014420	25018420	ARX	0	-	0
chrX	28585445	28589445	IL1RAPL1	0	+	0
chrX	30307390	30311390	NR0B1	0	-	1
chrX	30651358	30655358	GK	0	+	0
chrX	37683790	37687790	XK	0	+	1
chrX	38325597	38329597	OTC	0	+	0
chrX	40175329	40179329	BCOR	0	-	0
chrX	40577371	40581371	ATP6AP2	0	+	1
chrX	41083444	41087444	USP9X	0	+	1
chrX	41331347	41335347	DDX3X	0	+	0
chrX	41921554	41925554	CASK	0	-	0
chrX	43971395	43975395	NDP	0	-	0
chrX	44871187	44875187	KDM6A	0	+	0
chrX	47143220	47147220	RBM10	0	+	0
chrX	47143466	47147466	NDUFB11	0	-	0
chrX	47617857	47621857	SYN1	0	-	0
chrX	48474020	48478020	FTSJ1	0	+	0
chrX	48519798	48523798	EBP	0	+	2
chrX	48888196	48892196	PQBP1	0	+	1
chrX	48909958	48913958	SLC35A2	0	-	0
chrX	48956386	48960386	OTUD5	0	-	0
chrX	49041410	49045410	TFE3	0	-	0
chrX	49099170	49103170	WDR45	0	-	0
chrX	49198218	49202218	SYP	0	-	2
chrX	49262800	49266800	FOXP3	0	-	1
chrX	50812302	50816302	SHROOM4	0	-	0
chrX	53223422	53227422	KDM5C	0	-	0
chrX	53319350	53323350	IQSEC2	0	-	1
chrX	53420728	53424728	SMC1A	0	-	1
chrX	53432370	53436370	HSD17B10	0	-	0
chrX	53684752	53688752	HUWE1	0	-	5
chrX	63807274	63811274	ARHGEF9	0	-	0
chrX	64203708	64207708	AMER1	0	-	0
chrX	65032713	65036713	ZC4H2	0	-	0
chrX	65532810	65536810	LAS1L	0	-	0
chrX	68431913	68435913	OPHN1	0	-	0
chrX	70288103	70292103	KIF4A	0	+	1
chrX	70442834	70446834	DLG3	0	+	0
chrX	71116542	71120542	MED12	0	+	0
chrX	71142820	71146820	NLGN3	0	+	0
chrX	71252813	71256813	NONO	0	+	2
chrX	71364135	71368135	TAF1	0	+	2
chrX	72571101	72575101	HDAC8	0	-	0
chrX	74419492	74423492	SLC16A2	0	+	0
chrX	74923472	74927472	NEXMIF	0	-	0
chrX	75154732	75158732	ABCB7	0	-	0
chrX	77784233	77788233	ATRX	0	-	0
chrX	77897439	77901439	COX7B	0	+	2
chrX	77908689	77912689	ATP7A	0	+	0
chrX	77908738	77912738	PGK1	0	+	0
chrX	83506289	83510289	POU3F4	0	+	0
chrX	100408273	100412273	PCDH19	0	-	0
chrX	100642194	100646194	SRPX2	0	+	0
chrX	101406012	101410012	GLA	0	-	2
chrX	101406221	101410221	HNRNPH2	0	+	3
chrX	103626703	103630703	TCEAL1	0	+	2
chrX	103771717	103775717	PLP1	0	+	0
chrX	107626427	107630427	PRPS1	0	+	0
chrX	107823754	107827754	MID2	0	+	2
chrX	110942284	110946284	PAK3	0	+	0
chrX	111410429	111414429	DCX	0	-	0
chrX	111663810	111667810	ALG13	0	+	1
chrX	119472801	119476801	UBE2A	0	+	1
chrX	119563409	119567409	STEEP1	0	-	1
chrX	119850998	119854998	UPF3B	0	-	1
chrX	119869733	119873733	RNF113A	0	-	1
chrX	119869831	119873831	NDUFA1	0	+	1
chrX	120602074	120606074	CUL4B	0	-	1
chrX	120628054	120632054	C1GALT1C1	0	-	0
chrX	123182152	123186152	GRIA3	0	+	0
chrX	123731056	123735056	THOC2	0	-	0
chrX	123958211	123962211	STAG2	0	+	0
chrX	129537848	129541848	OCRL	0	+	3
chrX	129841909	129845909	ZDHHC9	0	-	0
chrX	129979106	129983106	BCORL1	0	+	0
chrX	130163879	130167879	AIFM1	0	-	0
chrX	132959395	132963395	HS6ST2	0	-	0
chrX	133413489	133417489	GPC4	0	-	0
chrX	133985100	133989100	GPC3	0	-	0
chrX	134371287	134375287	PHF6	0	+	0
chrX	134458164	134462164	HPRT1	0	+	0
chrX	135971840	135975840	SLC9A6	0	+	0
chrX	136878764	136882764	RBMX	0	-	0
chrX	137031995	137035995	GPR101	0	-	1
chrX	139220777	139224777	FGF13	0	-	0
chrX	140503069	140507069	SOX3	0	-	0
chrX	145815828	145819828	SLITRK2	0	+	0
chrX	147909918	147913918	FMR1	0	+	2
chrX	149519096	149523096	IDS	0	-	3
chrX	152449315	152453315	GABRA3	0	-	0
chrX	152828966	152832966	NSDHL	0	+	0
chrX	153598045	153602045	CCNQ	0	-	0
chrX	153685925	153689925	SLC6A8	0	+	0
chrX	153722565	153726565	BCAP31	0	-	0
chrX	153722855	153726855	ABCD1	0	+	0
chrX	153791515	153795515	SSR4	0	+	0
chrX	153884173	153888173	L1CAM	0	-	1
chrX	153900530	153904530	AVPR2	0	+	1
chrX	153933080	153937080	NAA10	0	-	2
chrX	153969818	153973818	HCFC1	0	-	0
chrX	154017902	154021902	IRAK1	0	-	0
chrX	154135103	154139103	MECP2	0	-	3
chrX	154372634	154376634	FLNA	0	-	0
chrX	154387954	154391954	RPL10	0	+	0
chrX	154426632	154430632	ATP6AP1	0	+	0
chrX	154434912	154438912	GDI1	0	+	0
chrX	154442140	154446140	FAM50A	0	+	0
chrX	154477281	154481281	LAGE3	0	-	3
chrX	154539198	154543198	IKBKG	0	+	4
chrX	155024940	155028940	F8	0	-	1
chrX	155262491	155266491	RAB39B	0	-	5
chrX	155332657	155336657	CLIC2	0	-	1
chrX	155717098	155721098	TMLHE	0	-	4
chrY	2500805	2504805	DHRSX	0	-	0
